date,headline,score
2026-09-02,Apple’s Stock Pops As New CEO Says ‘hello’,0.0
2026-09-02,"Apple: Cook Avoided The AI Trap, Ternus Should Too (NASDAQ:AAPL)",0.0
2026-09-02,Should Tesla Be Kicked Out Of Magnificent 7?,-0.7594733834266663
2026-09-02,Tim Cook's Final Earnings Call as Apple CEO Came the Same Week Apple Hit a $5 Trillion Market Cap. Here's What Investors Should Watch Under His Successor.,0.0
2026-09-02,Apple (NASDAQ:AAPL) Builds Buzz Ahead of Major Product Reveal,0.0
2026-09-02,Jim Cramer has a strong message for Nvidia stock investors,0.7624074816703796
2026-09-02,US judge rejects bid to break up Google's ad business,-0.7801980376243591
2026-09-02,Apple’s New CEO Has Millions Riding on the Stock Beating the Market,0.0
2026-09-02,"Why Did AAPL, ATAI, UNH Stocks Jump To 52-Week Highs Today?",0.0
2026-09-02,Evercore ISI maintains Apple stock rating amid App Store weakness,0.0
2026-09-02,AAPL Reiterated by Morgan Stanley -- Price Target Maintained at $360,0.6380071043968201
2026-09-02,AAPL Looks 14.9% Overvalued on GF Value™ as Insider Selling Pers,-0.8942095041275024
2026-09-02,Apple stock is becoming investors' go-to hedge as the AI trade wobbles,0.0
2026-09-02,Is Microsoft Stock Winning The Move To The Cloud Or Just The AI Boom?,0.0
2026-09-02,Why Apple’s Upcoming iPhone Event Is Wall Street’s Ultimate Test,0.0
2026-09-02,The $277 Billion That GOOGL Stock Quietly Paid Its Owners,0.0
2026-09-02,This Apple Trade Captures Profit In Either Direction The iPhone Maker's Stock Flies,0.0
2026-09-02,KOSS Posts Q4 Earnings as DTC Growth and Tariff Refunds Aid,0.8766805529594421
2026-09-02,Tim Cook's Final Full Quarter as CEO Saw iPhone Revenue Hit $56.99 Billion and Services Revenue Hit a Record $30.98 Billion. Does That Mix Make Apple Stock a Buy as John Ternus Takes Over?,0.0
2026-09-02,"Apple's Foldable iPhone May Contribute $14 Billion to December Quarter Revenue, Morgan Stanley Says",0.5722647905349731
2026-09-03,"Key facts: AAPL Q3 $109.42B Revenue, $2.02 EPS; John Ternus $58M Pay",0.0
2026-09-03,Wall Street Nears Record Highs With Help From Mag 7,0.7984816431999207
2026-09-03,Apple faces £2bn UK lawsuit over app tracking rules,-0.9468857049942015
2026-09-03,Apple faces $2.7 billion U.K. lawsuit over app tracking rules,-0.9507967829704284
2026-09-03,Berkshire Hathaway Just Poured Billions Into One Stock. Here’s Why.,0.0
2026-09-03,Jefferies Revamps Apple Stock Target On Setback,-0.5437460541725159
2026-09-03,Apple (AAPL) Faces Mixed Outlook Ahead of Foldable iPhone Launch,-0.9412566423416138
2026-09-03,Apple Inc. (AAPL): Our Calculation of Intrinsic Value,0.0
2026-09-03,Broadcom and Snowflake Perfectly Sum Up the AI Trade,0.0
2026-09-03,Apple (AAPL) Sues Over Trade Secrets As iPhone 18 Nears Its Biggest Test,-0.9360727071762084
2026-09-03,Apple Is Late to AI. That Could Be Its Biggest Opportunity,-0.7912076115608215
2026-09-03,Can Apple's New CEO Pull Off a Premium-Only iPhone Launch?,0.0
2026-09-03,Should You Buy Apple Stock Before it Launches a Foldable iPhone?,0.0
2026-09-03,Apple faces £2 bn lawsuit in UK over app privacy feature,-0.9316300749778748
2026-09-03,Apple (NASDAQ:AAPL) Shares In Focus As Bluechip Stocks Themes Shift Today,0.0
2026-09-03,Apple's App Rules Just Picked Up a $2.7 Billion Legal Risk,0.0
2026-09-03,Apple (Nasdaq: AAPL) China Hiring Signals AI Push,0.0
2026-09-03,"Apple scraps plans for two MacBook models, Omdia says (AAPL:NASDAQ)",-0.824245035648346
2026-09-03,Apple: Why I Am Buying The Earnings Growth Despite The Premium Valuation,0.0
2026-09-03,Top Funds Sink Their Teeth Into Apple Stock. Sweet Breakout Ahead?,0.0
2026-09-03,Tim Cook’s final words of warning as Apple CEO: US now at risk from ‘hundred-year flood’ — even Elon Musk is worried,-0.8057140707969666
2026-09-03,What Happens To Qualcomm Stock If The New Revenue Earns Less?,-0.6602279543876648
2026-09-03,"Jamf Named a Customers’ Choice in the 2026 Gartner Peer Insights™ ""Voice of the Customer"" for Endpoint Management Tools",0.0
2026-09-03,Stryker Launches FDA-Cleared Apple Vision Pro Surgical App,0.0
2026-09-03,Apple Dividend Scorecard: Can a 0.32% Yield Still Earn an A?,0.0
2026-09-04,"Top Research Reports for Apple, Broadcom & Shell",0.0
2026-09-04,"Dow Jones Futures: Nvidia, Micron, Sandisk Flash Buy Signals; Apple, Inflation Reports Ahead",0.0
2026-09-04,(AAPL) as a Liquidity Pulse for Institutional Tactics,0.0
2026-09-04,Why Hasn't Everything Crashed Yet?,0.0
2026-09-04,Magnificent Seven Flash Strong Signal Never Seen Before,0.0
2026-09-04,Why Apple Stock Sank on Friday,-0.8338250517845154
2026-09-04,Apple Stock Analysis: Bullish Trend Amid Leadership Change and Valuation Debate,0.8526289463043213
2026-09-04,Self-Driving’s Next Task: Potholes,0.0
2026-09-04,"Apple Stock: Citi Says iPhone 18 Ultra Could Top $2,000",0.0
2026-09-04,Can Higher ARPU Keep Spotify's Premium Revenue Growing?,0.8634578585624695
2026-09-04,"Stock Market Today: Dow Sinks Amid Rate Fears; Sandisk, KLA Lead Nasdaq-100 As Utilities Gain",-0.6999962329864502
2026-09-04,Apple's Memory Costs Quadrupled and Ternus Sets the Price,0.0
2026-09-04,KeyBanc reiterates Apple stock Underweight rating ahead of iPhone event By Investing.com,0.0
2026-09-04,Apple Poised To Unveil Folding iPhone,0.0
2026-09-04,Apple (NASDAQ:AAPL): What Is Really Driving Today’s Share Move?,0.0
2026-09-04,"Tesla, Fair Isaac, Micron, Sandisk, AMC, Trade Desk, UiPath, and More Stocks That Explain Today’s Market",0.0
2026-09-04,"Futures: Nvidia Leads Five New AI Buys; Apple, Inflation Data Due",0.0
2026-09-04,Apple's John Ternus needs to be his own type of CEO and 'not Tim Cook 2',0.0
2026-09-04,"The Only Account the IRS Never Taxes Going In, Growing, or Coming Out: 3 ETFs That Belong Inside It",0.0
2026-09-04,Why Apple (AAPL) Dipped More Than Broader Market Today,-0.8365914821624756
2026-09-04,Apple Is Winning By Spending Less (NASDAQ:AAPL),0.0
2026-09-04,AAPL Heads For Third Weekly Gain — But Foldable iPhone Is Reportedly Stuck At ‘A Few Hundred’ Units A Day,-0.946853756904602
2026-09-04,Key facts: Ternus Apple Inc. CEO; Jefferies downgrade; iPhone 18 hike,-0.7015579342842102
2026-09-04,Wedbush's Dan Ives Says M&A Is The 'Missing Piece' For Apple (NASDAQ: AAPL) As New CEO John Ternus Prepares To Rewrite The AI Playbook,0.0
2026-09-04,Why Is Apple (NASDAQ:AAPL) Stock Drawing Attention As John Ternus Steps Into The Chief Executive Role?,0.0
2026-09-04,Should Investors Buy Microsoft Stock Instead of Apple Stock?,0.0
2026-09-04,Apple Stock Fell 2% Today and Investors Might Be Missing a Clue,-0.9682024717330932
2026-09-04,Citi names key Apple supply chain gainers before iPhone 18 debut,0.0
2026-09-04,"Citi Says Apple Foldable iPhone Starting Price May Exceed $2,000, iPhone 18 Series Overall Prices Expected to Rise Up to 20%",0.903402864933014
2026-09-04,"Apple’s New Foldable iPhone Could Cost $2,000, Citi Says: TSMC, Amphenol Among Stocks To Watch",0.0
2026-09-04,KeyBanc reiterates Apple stock Underweight rating ahead of iPhone event,-0.857345700263977
2026-09-04,"If You Invested $1000 In Apple Stock 10 Years Ago, You Would Have This Much Today",0.0
2026-09-04,What Could Apple (AAPL) Face From A £2 Billion UK Lawsuit And China Risks?,-0.7083492875099182
2026-09-04,AAPL Looks 15.3% Overvalued on GF Value™ as Insider Selling Pers,-0.8941245675086975
2026-09-04,"Volkswagen Targets 10% Margin by 2030 With €135B Plan, 50,000 Job Cuts",0.0
2026-09-04,Congressman Who Has Bought Over $1 Million in Apple Stock Isn’t Selling with Tim Cook’s Exit,0.0
2026-09-04,BofA Securities reiterates Apple stock Buy rating on App Store data,0.0
2026-09-04,Apple possessed the ultimate stock-market superpower under Tim Cook. Can its new CEO step up?,0.0
2026-09-04,Apple's First Foldable Could Launch With a Supply Problem,0.0
2026-09-04,"Apple's foldable iPhone may be in short supply, with production limited: report (AAPL:NASDAQ)",-0.8571489453315735
2026-09-04,Jim Cramer Believes Nvidia Corp. (NASDAQ:NVDA) Buying Back Half A Trillion Worth In Stock Would Be Great,0.0
2026-09-04,Jim Cramer flagged one stock quietly concentrating portfolios,0.0
2026-09-04,"Congressman Sells Apple Two Weeks Before CEO Change, Buys Another Magnificent Seven Stock",0.0
2026-09-05,"Apple Stock Price Prediction: As Cook Ends 15-Year Tenure, Can Ternus Lead AAPL to New Highs?",0.0
2026-09-05,Apple's First iPhone Under New CEO John Ternus Launches Sept. 9. Here's Whether It's Finally Time to Buy the Stock.,0.0
2026-09-05,"‘AI Laggard’ Apple Is Sitting Pretty, But AAPL Stock Might Be Running Out of Room to Outperform",-0.8938607573509216
2026-09-05,Apple Stock And 2 Defensive US Large Caps For A Gridlock Market,-0.4253144562244415
2026-09-05,MarketBeat Week in Review – 08/31 - 09/04,0.0
2026-09-05,Apple's Stellar Growth Comes At A Cost (NASDAQ:AAPL),0.0
2026-09-05,"Dow Jones Futures: U.S., Iran Exchange Attacks; Nvidia, Micron, Sandisk Flash Buy Signals",0.0
2026-09-05,Apple Stock Loses $120 Billion Before Sept. 9 Event. Pricing Is the Real Test,0.0
2026-09-05,Morgan Stanley estimates Apple foldable iPhone could generate $14 billion in December-quarter revenue,0.0
2026-09-05,Berkshire Hathaway Outperformed the S&P 500 Over a 60-Year Period Under Warren Buffett. Here's the Stock That Could Help Continue the Streak Under Greg Abel.,0.0
2026-09-05,Apple Stock (AAPL) Opinions on iPhone Launch and CEO Transition,0.0
2026-09-05,Apple (AAPL) Draws New £2 Billion UK ATT Lawsuit With Wider Europe Stakes,0.0
2026-09-05,"Here's How Many Shares of Apple (AAPL) Stock You'd Need for $12,000 in Yearly Dividends",0.0
2026-09-05,AAPL Looks 12.4% Overvalued on GF Value™ Ahead of September 9 La,-0.6430067420005798
2026-09-05,"Prediction: Amazon Will Join Nvidia, Apple, and Alphabet in the $4 Trillion Club Before 2029",0.0
2026-09-05,MicroStrategy Drops $250 Bitcoin Jordans. But You Can’t Buy With Crypto,-0.7339858412742615
2026-09-05,Apple's 9-9 event 'most consequential iPhone launch' in decade as Ternus takes over: MS,0.0
2026-09-06,Can Apple's New Boss Deliver a Blockbuster Product Launch?,0.0
2026-09-06,3 Stocks With September Catalysts Investors Shouldn’t Ignore,0.0
2026-09-06,5 big analyst AI moves: iPhone launch to be negative for Apple stock,-0.956078827381134
2026-09-06,What to Expect in Markets This Week: Fresh Inflation Data; Apple’s Fall Launch Event and Oracle Earnings,0.0
2026-09-06,Phil Schiller’s App Store exit reportedly driven by wariness over future plans,-0.968152105808258
2026-09-06,"Dow Jones Futures Fall With Iran, Apple, Inflation In Focus; Nvidia, Micron, Sandisk Flash Buy Signals",-0.8189250230789185
2026-09-06,Apple Stock: September Surprise Could Be Bigger Than a New iPhone,0.0
2026-09-06,The world is about to meet Apple’s new CEO. Here are his biggest challenges,0.0
2026-09-06,"Tim Cook's Apple Exit, Congressman's $1 Million Apple Stock and More: This Week in Appleverse",0.0
2026-09-06,"The 'Waffle House Index' is real, and Apple is filming it",0.0
2026-09-06,KeyBanc warns Apple’s iPhone 18 launch may be a negative catalyst for shares,-0.9605242609977722
2026-09-06,Apple (AAPL) Raises Apple TV and Apple One Prices Again in the U.S.,0.893854022026062
2026-09-06,Nvidia (NVDA)’s First-Ever Year-Ahead Forecast Puts It on a Path to Pass Apple and Alphabet,0.9402706623077391
2026-09-06,Apple (AAPL)’s New Mac Mini and Studio Bet Big on On-Device AI,0.9005876183509827
2026-09-06,ChatGPT on Tesla vs. Apple Stock — and Which One It Picked,0.0
2026-09-06,Stock Market Week Ahead: Week Of The Big Bond Scheme,0.0
2026-09-06,"Inflation, Apple, Adobe, Oracle, Macy’s, and More to Watch This Week",0.0
2026-09-06,Apple (AAPL) Sets iPhone Launch Event. The First Under New CEO John Ternus,0.0
2026-09-06,"Futures Eye Iran With Apple, Inflation Ahead; Five New AI Buys",0.0
2026-09-07,KeyBanc Delivers Stark Warning on Apple Stock Ahead of iPhone 18 Launch,-0.9491770267486572
2026-09-07,High prices and no base iPhone 18 could hurt Apple but only in the short term,-0.8875380754470825
2026-09-07,"Palantir Stock Leads August Rally -- Nvidia, Salesforce and Super Micro Jump",0.8761806488037109
2026-09-07,"iPhone 18 Pro Event Could Hit Apple Shares, KeyBanc Warns",-0.966147243976593
2026-09-07,Apple’s (NASDAQ:AAPL) First Foldable iPhone Is Expected Sept. 9. Here’s What It Could Mean for AAPL Stock,0.0
2026-09-07,Apple’s Reported NAND Deal Shifts iPhone 18 Pro Risk to Margins,-0.4179079234600067
2026-09-07,Apple’s new CEO faces a staggering $14 billion iPhone test,-0.7347511649131775
2026-09-07,Apple stock rises 18% ahead of Sept. 9 event: Is it still a buy? | Business News,0.0
2026-09-07,"Bettors wager Apple's foldable iPhone will cost more than $2,000",0.0
2026-09-07,Apple stock holds near highs as analysts debate iPhone 18 impact,0.5637392997741699
2026-09-07,"Tech Bytes: Apple prepares US$2,000 foldable iPhone gamble as premium push gathers pace",0.6741234064102173
2026-09-07,"Dow Futures Fall, Oil Prices Rise; Nvidia, Micron, Sandisk Flash Buy Signals With Apple, Inflation Ahead",0.0
2026-09-07,"At 36.7× Earnings, Apple’s Event Is Really About Product Mix",0.0
2026-09-07,"How a 64-Year-Old’s $1.2 Million in VOO Turned Into a $456,000 Bet on a Single Sector",0.0
2026-09-07,Is Apple Stock a Buy Now Ahead of its Product Launch Event?,0.0
2026-09-07,We Asked ChatGPT To Pick Between Tesla and Apple Stock — Here's What It Chose,0.0
2026-09-07,Apple’s Sept. 9 Event Could Change Everything,0.0
2026-09-07,Apple: I Don't See Any New Ideas That Could Be Bigger Than The iPhone (NASDAQ:AAPL),0.0
2026-09-07,Apple Just Made a Move Most Investors Overlooked. This Is Why I Keep Buying The Stock,0.0
2026-09-07,The S&P 100 ETF Just Dumped Nike and Colgate for 4 AI Stocks. Here’s What That Means for Your Portfolio,0.0
2026-09-07,Berkshire Hathaway Owns AI Exposure in 3 Different Ways. Here's Why That's Not the Same as Owning Nvidia.,0.0
2026-09-07,There Are Only a Handful of Nasdaq-100 Stocks That Yield Over 3%. Here's My Top Pick to Buy Now.,0.0
2026-09-07,Apple Faces Its Biggest iPhone Test in Years -- Morgan Stanley Sees $14B Foldable Opportunity,0.8682110905647278
2026-09-07,The Real Satellite Race Isn’t About Rockets — It’s About Who Controls the Spectrum in Your Phone,0.0
2026-09-07,Jim Cramer Wants Nvidia to Buy Back $500 Billion. Can Apple’s Playbook Work?,0.0
2026-09-07,Apple's Foldable iPhone Is About to Face a China Problem,-0.5202627182006836
2026-09-07,Apple's $54 Billion iPhone Engine Hits an AI Memory Squeeze,-0.9013907313346864
2026-09-07,"Tim Cook Delivered a 2,720% Total Return Over 15 Years. Here's Whether John Ternus Can Do the Same for Apple Investors.",0.0
2026-09-07,Why Apple May Be the Safest AI Stock Nobody Calls an AI Stock,0.0
2026-09-07,Apple's $320 Stock Faces Huawei's 68% Foldable Fortress,0.5075180530548096
2026-09-07,DELL Expands Consumer PC Reach: Can It Challenge HPQ & AAPL?,0.8622838854789734
2026-09-07,Is Adobe's Stock Heading for $300?,0.0
2026-09-08,"AMD, Amgen, Novartis, Qualcomn, Corning, and More Stocks That Explain Today’s Market",0.0
2026-09-08,"Dow Jones Futures: Dow Skids But AMD, HPE Are New Buys; Apple iPhone Event Due",0.4322303831577301
2026-09-08,Apple's 'Surprise and Shine' Launch: From iPhone 18 Pro to the First Foldable iPhone and Next-Gen Apple W,0.0
2026-09-08,Apple Falls Before Ternus's First $54 Billion iPhone Test,0.0
2026-09-08,Apple to Unveil First Foldable Phone,0.0
2026-09-08,"SK Hynix Jumps 7% as AI Diverts Memory From Phones; Micron Holds Steady, Apple Slips",0.8525445461273193
2026-09-08,"TSMC, IBD Stock Of The Day, Rises Above Early Buy Point As Chip Stocks Rally",0.8874789476394653
2026-09-08,Prop Industry Leader The5ers Brings Single Stock Futures via CME Feed,0.0
2026-09-08,Why Is Apple (NASDAQ:AAPL) Wobbling Ahead of Its Fall Showcase?,-0.8042603135108948
2026-09-08,"AAPL Stock-Linked Memecoin Airdrops $1,000 in Tokenized Shares",0.0
2026-09-08,AAPL Looks 12.3% Overvalued on GF Value™ as Investor Caution Gro,-0.739281415939331
2026-09-08,Apple’s Biggest iPhone Launch in Years Could Be a Dud,-0.8556914925575256
2026-09-08,Qualcomm Stock Pops as Amazon Deal Ramps Up AI Ambitions,0.584403932094574
2026-09-08,Is AAPL Overvalued? DCF Says Worth $197,0.0
2026-09-08,Will Direct TPU Sales Re-Rate Google Stock?,0.0
2026-09-08,Apple’s Foldable iPhone Could Wrestle With Supply Chain Issues. What That Means for AAPL Stock.,0.0
2026-09-08,Apple’s First Foldable iPhone Could Be Huge—but Should You Be an Early Buyer?,0.0
2026-09-08,How Foldable iPhone Launch Will Impact Apple Stock,0.0
2026-09-08,How Apple stock usually reacts to big iPhone reveal events,0.0
2026-09-08,Is Dell Making Money Where You Think It Is?,0.0
2026-09-08,"SK Hynix Jumps 7% as AI Diverts Memory From Phones, Micron Holds Steady, Apple Slips",0.8953232765197754
2026-09-08,Samsung's Z8 Fold experiences strong demand ahead of Apple's foldable release: Counterpoint,0.9024458527565002
2026-09-08,"HSBC reiterates Buy rating on Apple stock, keeps $366 price target",0.0
2026-09-08,"AAPL: Apple Stock 5% Under Record as $2,000 Foldable iPhone Takes Center Stage",0.7943571209907532
2026-09-08,Apple expected to unveil first foldable iPhone as new CEO Ternus takes stage,0.0
2026-09-08,"Key facts: Apple (AAPL) launches iPhone 18; $1,249–$2,199; DRAM tight",0.0
2026-09-08,"Apple iPhone 18 Pro Price Hike, Foldable Expected Wednesday - Apple (NASDAQ:AAPL)",-0.8302651643753052
2026-09-08,Apple Scraps Plans for 2 MacBook Models. What This Actually Means for AAPL Stock Investors.,-0.5039300918579102
2026-09-08,BofA reiterates Buy on Apple stock ahead of iPhone 18 launch,0.0
2026-09-08,Apple stock gains attention ahead of the iPhone event,0.5605366230010986
2026-09-08,How Apple's stock is performing ahead of a pivotal product launch,0.0
2026-09-08,Nvidia’s New Partner Says Banks Want AI on Machines They Can Unplug,0.0
2026-09-08,Apple: Negatively Impacted By Hyperscaler Demand (NASDAQ:AAPL),-0.9194296002388
2026-09-08,Apple's First Foldable iPhone Headlines John Ternus's September 9 Keynote,0.0
2026-09-08,"Watch Meta & Lyft Move Higher, Apple's Foldable iPhone | Stock Movers",0.0
2026-09-08,Will a foldable iPhone be enough to lift Apple’s stock?,0.6552910804748535
2026-09-08,"Apple’s New CEO Gets $55 Million, Then Takes the Stage to Sell a $2,400 iPhone",0.0
2026-09-08,"Apple (AAPL) Stock Price Today, September 8, 2026: Falls to $319.97",-0.9380139112472534
2026-09-08,Apple event expected to debut foldable iPhone and new CEO John Ternus,0.0
2026-09-08,History Says September Is the Worst Month for Stocks. Here’s 1 Stock With a Major Catalyst This Month to Buy and Hold,0.0
2026-09-08,"AAPL: Apple Stock 5% Below Record as $2,000 Foldable iPhone Takes Center Stage",0.6357005834579468
2026-09-08,Apple Is Set to Reveal New iPhones Wednesday—Here’s What You Need to Know,0.0
2026-09-08,Apple's Foldable iPhone Debuts Today: Will AAPL Stock Take Off?,0.0
2026-09-08,"Dow Futures Fall, Oil Jumps With Apple, Inflation Ahead; Nvidia, Micron, Sandisk Flash Buy Signals",0.0
2026-09-08,AAPL Stock Has Mostly Struggled On iPhone Launch Days: Can John Ternus 'Fold' Apple Towards Better Days?,-0.7536636590957642
2026-09-08,Louis Navellier’s Apple stock rating shifts massively ahead of ‘surprise and shine’ event,-0.8149617314338684
2026-09-09,"QUICK SPARK: Apple Stock Rises on iPhone Duo Launch at $1,999",0.8781458139419556
2026-09-09,"$1,000 invested in AAPL stock during September 2025’s Apple event is now worth",0.0
2026-09-09,Bank of America’s unique take on Apple stock as Ternus takes reins,0.0
2026-09-09,"Apple event live: iPhone Duo, iPhone 18 Pro & watches announced",0.0
2026-09-09,Chart of the Day: Will Apple Still Lead the Way?,0.0
2026-09-09,Prediction: This Will Be Apple's Stock Price by the End of 2027,0.0
2026-09-09,"Stocks making the biggest moves premarket: Apple, Casey's General Store, Signet Jewelers & more",0.0
2026-09-09,Apple's new CEO John Ternus expected to debut foldable iPhone at event Wednesday,0.0
2026-09-09,Lynx Equity cuts Apple stock rating on supply chain concerns,-0.7807354927062988
2026-09-09,Morgan Stanley Deems Apple's September 9 Event 'Most Consequential in a Decade': What AAPL Stock Investors Should Know,0.0
2026-09-09,Can Apple's Foldable iPhone Debut Spark Growth? ETFs to Consider,0.0
2026-09-09,Apple AAPL Stock Analysis: Uptrend Holds Amid Fall Event Uncertainty,-0.8987515568733215
2026-09-09,Apple's new Pro Max can play video for up to 45 hours without a physical SIM,0.0
2026-09-09,Jefferies reiterates Apple stock underperform on pricing strategy By Investing.com,-0.9152467250823976
2026-09-09,"Stock Market Today, Sept. 9: Apple Unveils iPhone Duo Foldable and iPhone 18 Pro with AI Upgrades",0.0
2026-09-09,AirPods 5 cut up to 50% more outside noise than AirPods 4,0.8743969798088074
2026-09-09,"AAPL, META, AVAV, SUNE, SEO: 5 Trending Stocks Today - Apple (NASDAQ:AAPL)",0.0
2026-09-09,I Tried Apple’s First Folding iPhone. Here Are 3 Takeaways.,0.0
2026-09-09,Apple event live updates: Foldable iPhone and watches expected,0.0
2026-09-09,"Xfinity Mobile, Comcast Business Mobile to Offer iPhone Duo, iPhone 18 Pro, and iPhone 18 Pro Max",0.0
2026-09-09,Tech Analyst Paul Meeks Has A Warning for Apple in the Face of Its Biggest Launch Ever,-0.8699132204055786
2026-09-09,AAPL Stock Gains Overnight: Analyst Doubles iPhone Duo Revenue Forecast And Says Apple Is ‘Likely To Outperform’ Next Week,0.9274417757987976
2026-09-09,"Apple event live updates: First foldable, the iPhone Duo, iPhone 18 Pro, watches, and more",0.0
2026-09-09,The new Apple Watch checks heart rate every five seconds. Health app will add menopause support.,0.0
2026-09-09,Apple says its new watch has the most accurate heart-rate sensing in a wearable,0.0
2026-09-09,Apple’s New CEO Faces The First Real Test Of The Post‑Cook Era,0.0
2026-09-09,"How Are Dow, S&P 500, Nasdaq Futures Reacting Ahead Of Key Inflation Data?",0.0
2026-09-09,"Apple expected to unveil first folding phone, with new CEO Ternus in command",0.0
2026-09-09,"Gene Munster Says Apple Regained 'Device Design Mojo' With $1,999 iPhone Duo: 'They're Going to Sell More Than I Thought'",0.9298343062400818
2026-09-09,Apple unveils upgraded Siri AI,0.0
2026-09-09,Here's the competition Apple’s foldable iPhone faces,0.0
2026-09-09,"Dow Jones Futures: Oil Prices, Yields Hit Stocks, Apple Unfolds iPhone. Inflation Data Due.",0.0
2026-09-09,"AAPL: iPhone 18 Pro, AirPods 5, Apple Watch 12, and foldable iPhone Duo launch with major AI and design upgrades",0.6373921632766724
2026-09-09,"A foldable iPhone is nice, but Apple still needs to improve its AI user experience",0.6291362047195435
2026-09-09,Apple's next chapter: Measuring its stock gains since 1980,0.0
2026-09-09,Apple named its new foldable iPhone the Duo. Duolingo noticed.,0.0
2026-09-09,"Apple Stock in Focus -- $2,000 Foldable iPhone Is Its Biggest Gamble Yet",0.0
2026-09-09,"Apple: The $2,000 iPhone Changes The Investment Case (NASDAQ:AAPL)",0.0
2026-09-09,"Meta & Lyft Move Higher, Apple's Foldable iPhone | Stock Movers",0.0
2026-09-09,Tim Cook: Apple “Reluctantly Raised Prices” as Memory Costs Spiral Out of Control,0.914279043674469
2026-09-09,"Apple: With Launch of Foldable iPhone Duo, Things Look Twice as Nice",0.6654794216156006
2026-09-09,Apple Stock (AAPL) Slides as Company Introduces First Foldable iPhone and Raises Prices,-0.9495057463645936
2026-09-09,Apple Event Today: Where Is AAPL Stock Heading?,0.0
2026-09-09,Apple Unveils Its First Foldable iPhone. Its Stock Remained Largely Flat.,-0.8386914730072021
2026-09-09,"If You Had Bought $10,000 of Apple Stock When Tim Cook Became CEO, Here's What You'd Have Today",0.0
2026-09-09,"S&P 500, Dow, Nasdaq End Lower As Oil Crosses $101, Yields Pop Following Bessent’s Expanded Buyback Plan — AAPL, META, AMZN, CRM In Focus",-0.8027742505073547
2026-09-09,3 key takeaways from Apple's iPhone launch event (AAPL:NASDAQ),0.0
2026-09-09,Apple’s (AAPL) “Surprise and Shine” Event Tests Its Foldable iPhone Against Huawei and Xiaomi,0.9062916040420532
2026-09-09,Dow Jones Futures: Oil Prices Keep Rising But Market Hasn't Broken Yet. Inflation Data Due.,0.0
2026-09-09,Apple Enters Foldable Smartphone Market With IPhone Duo Launch,0.0
2026-09-09,"Will Apple stock rise after the iPhone 18 launch? Here's what history says | Technology News
(HT Tech)",0.0
2026-09-09,Apple Unveils Its First Foldable Phone,0.0
2026-09-09,Stock Market Today: Dow Falls 400 Points; Sellers Whack This AI Software Firm,-0.9410709738731384
2026-09-09,Apple’s new CEO is reviving a Steve Jobs strategy from 25 years ago,0.0
2026-09-09,Apple Releases the iPhone 18 Pro Lineup and the Foldable iPhone Duo. Do These New Products Signal a Golden Age of Product Innovation Under CEO John Ternus?,0.0
2026-09-09,"Apple takes wraps off iPhone 18 Pro, Pro Max, new foldable iPhone (AAPL:NASDAQ)",0.0
2026-09-09,"Nasdaq, Dow, S&P 500 Futures Mixed As Oil Hits $100 Again: QCOM, ORCL, AAPL, AMD, TSLA, RKLB, HOOD, GME In Focus",0.0
2026-09-09,iPhone Duo first impressions review: How it actually feels to fold an iPhone,0.0
2026-09-09,Apple unveils first foldable iPhone at first Ternus keynote,0.0
2026-09-09,Evercore ISI reiterates Apple stock rating on foldable iPhone Duo By Investing.com,0.0
2026-09-09,Apple Event: The Art Of Playing It Safe (NASDAQ:AAPL),0.0
2026-09-09,"What it’s like to use Apple’s iPhone Duo, the company’s first foldable",0.0
2026-09-09,Huawei and Xiaomi Take on Apple Before Its Foldable iPhone Launch. What This Means for AAPL Stock.,0.0
2026-09-09,SA Asks: How important is the foldable iPhone to Apple? (AAPL:NASDAQ),0.0
2026-09-09,Jim Cramer Explains Why He Picks Apple (AAPL) as His Ultimate Portfolio “Quarterback”,0.0
2026-09-09,"Apple, ServiceTitan, Meta, Micron, Casey’s, Jersey Mike’s, and More Stocks That Explain Today’s Market",0.0
2026-09-09,"Apple (NASDAQ:AAPL) Unveils Its First Foldable iPhone, the Duo, at $1,999. So Why Did the Stock Slip?",-0.5020055770874023
2026-09-09,AAPL|Apple Inc|Price:315.310|Chg%:-0.910,0.0
2026-09-09,"Apple Stock Rises on iPhone Duo Launch at $1,999 - Apple (NASDAQ:AAPL)",0.6246528625488281
2026-09-09,Apple’s Rally Pressures New CEO to Deliver on Foldable iPhone,-0.9410601258277892
2026-09-09,Apple Watch Series 12 measures heart rate every five seconds,0.0
2026-09-09,How John Ternus understood the assignment in the Apple launch event opener,0.0
2026-09-09,Apple Stock Falls 1.5% After A20 Pro Reveal—Pricing Is the Real Test,-0.8642641305923462
2026-09-09,"Apple’s Foldable iPhone Could Become The ‘Birkin Of Smartphones’ In China, Analyst Says – But Others Think The Odds Are 4 To 1 Against The Company",0.0
2026-09-09,Could Apple (AAPL) Stock Win as Intel Corporation (INTC) Fades from the Mac Ecosystem?,0.0
2026-09-09,"Why Apple investors probably don't need to worry about a $2,000 iPhone price tag",0.0
2026-09-09,"Apple Stock Pares Day’s Losses As iPhone 18 Pro, Pro Max Debut At First Launch Led By John Ternus",-0.9363855123519896
2026-09-09,Is Apple Finally About to Become an AI Stock? Does That Make AAPL A Buy?,0.0
